序号,接口表名,数据类别,id,biz_unique_id,catalog_id,catalog_name,data_name,dept_name,description,service_type,create_time,update_time,data_time,del_status,valid_status,sample_data_json,visit_count,data_source,favorited,key_advantages,来源接口
552,LAB_DATA,数字资源-联合实验室数据,250,1504414987506110464,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",网吧图层,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:15,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
553,LAB_DATA,数字资源-联合实验室数据,251,1504414987577413632,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",噪声显示屏,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:15,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
554,LAB_DATA,数字资源-联合实验室数据,252,1504414986990211072,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",轨道交通设施,空间图实验室,,DATA,2026/6/5 18:31,2026/7/14 16:24,2026/5/14 11:14,0,0,,2,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
555,LAB_DATA,数字资源-联合实验室数据,253,1504414986918907904,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",点状地名,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:14,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
556,LAB_DATA,数字资源-联合实验室数据,254,1504414987652911104,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",街道区划,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:14,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
557,LAB_DATA,数字资源-联合实验室数据,255,1504414987732602880,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",警务工作室,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:03,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
558,LAB_DATA,数字资源-联合实验室数据,256,1504414987812294656,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",存车支架,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:00,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
559,LAB_DATA,数字资源-联合实验室数据,257,1504414987887792128,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",污水场站,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:00,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
560,LAB_DATA,数字资源-联合实验室数据,258,1504414987963289600,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",新增固定式交通技术监控设备,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:00,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
561,LAB_DATA,数字资源-联合实验室数据,259,1504414988038787072,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",垃圾中转站,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:00,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
562,LAB_DATA,数字资源-联合实验室数据,260,1504414988114284544,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",行政区和社区界限,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:00,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
563,LAB_DATA,数字资源-联合实验室数据,261,1504414988189782016,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",保安服务公司基础信息,空间图实验室,,DATA,2026/6/5 18:31,2026/8/23 23:29,2026/5/14 11:00,0,0,,2,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
564,LAB_DATA,数字资源-联合实验室数据,262,1504414988265279488,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",牌匾标识,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:00,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
565,LAB_DATA,数字资源-联合实验室数据,7,1504414988344971264,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",积水点监测,空间图实验室,,DATA,2026/6/5 18:31,2026/8/3 16:21,2026/5/14 11:00,0,0,,1,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
566,LAB_DATA,数字资源-联合实验室数据,263,1504414988420468736,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",进京检查站,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:59,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
567,LAB_DATA,数字资源-联合实验室数据,264,1504414988495966208,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",垃圾箱,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
568,LAB_DATA,数字资源-联合实验室数据,265,1504414988567269376,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",闸坝分布,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
569,LAB_DATA,数字资源-联合实验室数据,266,1504414988642766848,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",养老服务机构,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
570,LAB_DATA,数字资源-联合实验室数据,267,1504414988714070016,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",户外广告设施,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
571,LAB_DATA,数字资源-联合实验室数据,268,1504414988781178880,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",闸坝监测,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
572,LAB_DATA,数字资源-联合实验室数据,269,1504414988852482048,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",社区服务中心,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
573,LAB_DATA,数字资源-联合实验室数据,270,1504414988919590912,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",水位监测点,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
574,LAB_DATA,数字资源-联合实验室数据,271,1504414989003476992,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",殡仪服务机构,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
575,LAB_DATA,数字资源-联合实验室数据,272,1504414989074780160,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",市区政府驻地,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
576,LAB_DATA,数字资源-联合实验室数据,273,1504414989146083328,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",公交站牌,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
577,LAB_DATA,数字资源-联合实验室数据,274,1504414989221580800,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",铁道口设施,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:58,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
578,LAB_DATA,数字资源-联合实验室数据,275,1504414989305466880,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",实时降雨,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
579,LAB_DATA,数字资源-联合实验室数据,276,1504414989393547264,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",限高架标志,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
580,LAB_DATA,数字资源-联合实验室数据,277,1504414989473239040,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",交通信号灯,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
581,LAB_DATA,数字资源-联合实验室数据,278,1504414989557125120,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",注册公园,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
582,LAB_DATA,数字资源-联合实验室数据,279,1504414989687148544,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",交通护栏,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
583,LAB_DATA,数字资源-联合实验室数据,280,1504414989771034624,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",古树名木,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
584,LAB_DATA,数字资源-联合实验室数据,281,1504414989846532096,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",机动车驾驶考试场,空间图实验室,,DATA,2026/6/5 18:31,2026/7/6 10:48,2026/5/14 10:57,0,0,,1,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
585,LAB_DATA,数字资源-联合实验室数据,282,1504414989922029568,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",道路信息显示屏,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:57,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
586,LAB_DATA,数字资源-联合实验室数据,283,1504414989997527040,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",12组团街区划分图,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
587,LAB_DATA,数字资源-联合实验室数据,284,1504414990077218816,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",交通执法机构,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
588,LAB_DATA,数字资源-联合实验室数据,285,1504414990161104896,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",自行车租赁点,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
589,LAB_DATA,数字资源-联合实验室数据,286,1504414990240796672,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",副中心功能区分布点图,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
590,LAB_DATA,数字资源-联合实验室数据,287,1504414990320488448,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",交通支大队,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
591,LAB_DATA,数字资源-联合实验室数据,288,1504414990400180224,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",防撞桶,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
592,LAB_DATA,数字资源-联合实验室数据,289,1504414990479872000,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",一级网格,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
593,LAB_DATA,数字资源-联合实验室数据,290,1504414990760890368,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",社区民警及警务工作室,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
594,LAB_DATA,数字资源-联合实验室数据,291,1504414990844776448,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",便道桩,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
595,LAB_DATA,数字资源-联合实验室数据,292,1504414990920273920,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",二级网格,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
596,LAB_DATA,数字资源-联合实验室数据,293,1504414991004160000,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",车管站,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
597,LAB_DATA,数字资源-联合实验室数据,294,1504414991088046080,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",道路隔音屏,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
598,LAB_DATA,数字资源-联合实验室数据,295,1504414991171932160,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",三级网格,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:34,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
599,LAB_DATA,数字资源-联合实验室数据,296,1504414991255818240,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",派出所,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
600,LAB_DATA,数字资源-联合实验室数据,297,1504414991331315712,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",安全岛,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
601,LAB_DATA,数字资源-联合实验室数据,298,1504414991411007488,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",四级网格,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
602,LAB_DATA,数字资源-联合实验室数据,299,1504414991486504960,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",身份证自助受理网点,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
603,LAB_DATA,数字资源-联合实验室数据,300,1504414991553613824,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",柔性隔离体,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
604,LAB_DATA,数字资源-联合实验室数据,301,1504414991629111296,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",小额贷款公司监管信息,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
605,LAB_DATA,数字资源-联合实验室数据,302,1504414991700414464,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",临时及异地居民身份证受理网点,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:33,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
606,LAB_DATA,数字资源-联合实验室数据,303,1504414991780106240,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",融资性担保公司监管信息,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:32,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
607,LAB_DATA,数字资源-联合实验室数据,304,1504414991859798016,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",宗教场所,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 10:32,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
